"row_names","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"ASTHMA.GSM999881","10.7055","9.3933","10.3591","5.6","9.2951","7.7074","10.9975","8.6032","13.6076","9.4409","11.4355","6.2373","8.0444","7.9145","8.4183","13.4316","7.3818","7.4796","5.843","5.9848","7.4931","6.4611","10.2263","8.7757","9.816","5.6253","9.5502","6.0795","7.2493","6.3952","9.6863","8.7732","8.3041","6.1003","8.4915","7.7958","14.212","11.6443","6.1247","15.0687","9.1624","10.405","6.7743","8.463","11.5586","9.0859","7.9407","10.4411","9.3056","8.6714","9.8388","11.3134","14.0664","10.0339","7.6906","5.937","6.2547","10.7798","7.6334","5.2715","6.0726","10.3033","6.5115","6.5157","13.0565","8.9247","7.16","8.238","12.098","6.5707","9.927","7.3979","6.9758","9.7305","8.0453","7.229","5.6276","7.4467","6.1675","12.4086","9.0545","6.1978","11.9965","6.9024","5.8671","7.458","6.8641","10.065","11.2948","10.7835","12.9209","11.4623","6.1567","8.7969","9.862","6.8908","6.7182","6.278","11.9602","7.9203","12.0571","6.0362","5.543","9.4777","9.5999","11.7255","11.1784","9.5571","13.1275","10.8007","6.7234","5.5373","5.6501","6.4252","6.2953","5.5345","5.4973","8.4766","9.4095","6.3854","7.8052","8.1498","6.0119","7.4262","8.6027","9.4632","9.3193","5.8531","10.6083","9.059","11.0773","6.0418","7.3792","6.3079","13.2707","6.8565","7.0679","9.0483","11.9747","10.707","12.3242","12.076","10.5554","9.5758","11.4286","11.9166","8.8784","7.9381","6.1817","12.3439","12.2605","11.6336","7.3525","5.9236","8.2786","5.6029","6.0744","11.4814","7.264","11.8747","7.7052","8.4504","10.552","13.3192","5.823","7.0623","10.5473","12.4302","8.8062","13.1576","10.5458","9.5617","8.314","10.7439","13.6852","6.1522","10.5582","6.2972","7.5416","8.4806","6.6333","7.451","8.4298","11.9405","7.1376","7.8079","9.7391","9.4605","6.2158","10.5347","9.9363","9.9481","10.6167","6.5866","8.4014","9.1568","9.4914","9.3828","10.7896","13.0614","11.1962","11.079","12.518","12.5091","9.082","6.1385","8.4519","14.6333","10.1678","7.5822","8.2312","12.47","13.5458","6.7787"
"ASTHMA.GSM999883","12.2309","9.8073","9.542","5.8316","10.0624","8.1213","11.9769","9.0746","12.7347","9.2139","10.9616","6.3776","7.807","9.3795","9.2767","13.7011","7.5574","7.1289","6.1383","6.1535","7.1006","9.0413","9.8442","9.5092","10.0169","7.1576","9.8737","6.0536","6.4006","7.3758","9.3993","8.882","7.2153","6.4831","7.4518","8.704","13.0667","11.9211","6.8659","13.7174","8.0598","10.4615","7.6599","8.6436","11.0285","7.6651","7.371","10.018","10.1445","9.2073","10.2609","11.9412","13.7222","9.7657","6.2882","7.4339","5.7852","9.939","8.2507","6.1361","6.0324","10.5714","6.2191","6.3319","13.1111","9.3041","9.166","9.1854","10.9246","6.445","10.0284","5.8671","5.9661","9.2792","9.5164","7.5323","5.9252","7.5282","5.5043","11.3716","9.977","6.1611","11.5131","7.2961","6.5419","7.5901","5.6798","9.9631","10.7286","10.9063","12.2925","11.1675","7.7372","8.9538","9.0372","7.2188","6.0949","7.8052","10.6993","6.5605","12.3739","7.2094","5.5151","8.713","9.847","11.9618","11.7382","8.5426","12.8269","11.1304","7.6614","5.9915","5.3766","9.0686","10.5956","8.0059","9.197","8.0801","11.9904","6.7062","8.4912","7.539","6.5974","8.5207","9.4267","9.931","8.844","6.158","9.7024","7.4678","9.733","6.9676","8.3576","8.2527","13.102","7.4882","7.952","7.0839","9.2927","11.0144","12.4806","11.8573","10.5897","10.2534","10.6731","12.12","8.8927","8.0523","8.86","12.5798","12.1582","10.5215","6.7558","5.8789","8.998","6.4182","7.2237","10.6315","5.6309","12.0948","7.2677","9.0933","10.8702","13.2096","6.1317","7.3283","10.7365","11.8154","9.6968","11.5496","11.7302","6.9285","7.6144","10.676","13.317","7.0001","7.6808","6.6829","7.3258","9.7451","7.8366","7.7235","7.4505","12.6214","7.5205","8.4925","10.6457","10.3215","7.3645","10.4615","10.811","9.6881","11.0292","6.5837","6.9807","10.1098","9.7272","8.7438","10.8949","12.2842","9.9536","11.6261","11.46","12.9882","11.6042","5.9951","7.9894","14.9413","9.7522","7.6151","7.6323","12.1771","13.4702","7.4334"
"ASTHMA.GSM999884","11.5811","10.1987","11.6051","5.5864","10.9783","7.7716","11.3737","8.3597","13.5949","9.5013","11.3456","6.514","8.4839","9.3755","8.9334","13.2766","7.3073","6.9799","5.8026","5.7816","7.9793","6.213","10.3512","9.1329","9.8853","5.4764","8.9397","5.9542","7.063","5.9814","9.7598","8.0666","8.1826","6.1938","9.4788","8.3312","14.008","12.6814","6.3208","14.9508","10.1148","10.762","6.9773","9.219","11.9774","9.2934","7.4758","12.0154","8.7701","10.1062","10.6901","11.0775","14.2756","10.3","7.6437","6.2079","6.4876","10.4353","7.2955","5.2288","5.7553","10.1132","7.0856","6.6716","12.7505","9.2516","6.8907","8.9409","12.1869","6.6061","8.6955","8.2291","6.9326","9.6591","8.7081","6.9975","5.7808","7.4267","5.9647","12.3257","8.3075","6.2082","12.7407","7.2241","5.7718","7.3265","6.8569","10.1722","10.726","11.038","13.3339","10.7381","6.0098","8.5518","10.0858","6.9379","7.0201","6.2259","12.8335","7.7472","11.8706","5.8209","5.4647","9.2398","12.027","11.2789","11.0447","9.8027","14.4327","11.1869","7.0265","5.5061","5.6313","6.8305","6.3128","5.4908","5.3725","8.1964","8.8466","6.502","7.7162","8.2934","5.8275","8.663","8.8332","9.7706","8.8274","6.2101","10.9549","8.5962","10.9699","6.4274","8.0138","6.7866","13.7739","7.1227","8.4744","8.0096","13.6026","10.5483","12.0033","11.7735","10.6429","9.2705","11.2186","12.6316","9.8052","7.8609","8.3538","12.8983","12.3774","12.1818","8.501","6.2105","8.5311","5.7506","6.5834","11.6283","6.8435","11.3326","7.7153","9.3167","9.8464","13.8648","5.7888","6.1818","10.1191","12.0379","8.6531","13.5139","11.3494","9.8558","9.2889","10.4787","14.0985","7.922","10.6458","7.1797","8.1099","8.4202","6.7373","8.5942","8.6173","12.8976","8.328","7.4887","10.0181","10.5442","6.6574","10.2228","10.1291","9.9071","10.066","6.5405","8.201","9.2469","9.3253","9.609","10.7007","12.6327","11.3707","10.7394","12.4239","12.5311","9.7278","6.2099","8.6922","14.1437","10.21","7.5356","8.5697","12.4167","13.5354","7.9254"
"ASTHMA.GSM999886","12.6654","9.1773","8.2451","5.8058","9.2267","8.243","12.081","7.5574","12.6312","7.2294","11.0209","6.6346","9.2468","7.7578","9.4803","12.9882","7.7574","7.9872","6.5661","6.7845","7.5702","6.8731","10.6191","9.08","9.0102","5.9298","8.4584","7.3044","8.5536","6.1856","8.6869","7.5768","8.0464","6.4682","8.5424","7.8271","13.8288","11.3511","6.1496","14.2926","9.1586","10.7649","7.7937","10.2921","11.1803","8.991","8.4648","9.0991","7.0597","10.0977","10.5326","10.2844","13.5925","10.7339","10.4644","6.7052","6.6232","10.7774","7.7129","5.3915","5.8542","8.5461","6.8924","6.4537","13.2969","8.8036","6.9649","8.6908","10.7257","6.7338","9.8739","10.3022","7.5028","8.8538","7.0214","7.8598","5.6019","7.0225","6.0678","10.7001","8.9573","6.0612","12.7341","7.151","6.4512","7.5268","7.3847","7.9981","9.7465","10.9605","13.2653","11.2581","6.5757","8.0036","9.6021","8.9067","7.512","6.7659","10.9747","7.0371","12.1369","6.0005","5.5486","8.574","9.6731","10.2205","11.1065","8.1115","13.5991","10.2335","6.5362","5.7034","6.2081","7.0481","7.4949","5.6491","5.8912","7.3594","10.4593","5.6207","7.9788","8.8646","6.1644","7.8774","8.479","8.8021","8.0078","5.7331","10.9639","10.6127","10.9015","7.1685","7.0702","7.2488","10.6902","6.1432","7.493","8.5693","9.24","11.1997","11.5989","10.2921","10.2372","9.8424","11.263","10.3951","8.782","8.1647","7.2177","12.5833","11.834","11.9374","7.3029","6.1406","6.4727","6.2667","5.7795","10.0651","7.3225","10.2822","8.2113","8.6817","10.0056","13.6699","5.9403","6.7814","9.9425","10.8282","8.8318","10.693","11.65","8.4372","7.2575","10.7974","12.9265","6.3032","7.5407","6.1743","7.3692","7.8051","6.636","7.8739","6.9602","11.8559","6.4618","7.7852","8.4658","10.0695","6.4451","9.4099","9.3927","9.3652","9.9119","7.6476","8.8531","8.4224","8.559","8.7669","10.3497","11.3989","9.6641","11.4853","11.4313","12.9219","10.4872","7.4689","9.5598","14.7121","9.2069","9.7453","9.5891","11.0249","13.613","6.0459"
"ASTHMA.GSM999888","11.2499","11.0035","10.3425","6.0872","11.805","7.444","11.2757","9.9338","12.5409","9.4736","10.6239","7.455","8.6389","9.2533","8.6036","13.6855","8.0403","6.7963","6.0343","5.8025","8.6152","6.2883","9.0605","9.4242","9.8985","5.7496","8.7046","5.8813","6.9705","6.723","10.3364","9.6601","8.0663","6.5679","10.031","9.146","14.0774","13.1687","6.9652","15.2459","11.4207","9.9747","6.1406","10.381","12.604","11.1201","7.4212","10.4665","9.4397","9.0748","11.4387","11.0603","14.0548","11.1653","5.8917","7.8741","6.5975","9.7469","8.9039","5.3331","5.9204","9.4141","7.5932","6.6732","13.4986","8.5028","7.1602","10.2327","10.796","6.887","9.0206","7.7245","7.169","11.1008","8.7104","7.5469","5.6827","7.6163","6.3169","12.1722","9.0942","7.0056","10.7797","7.7077","5.7512","8.9505","7.298","9.9256","11.2593","11.4644","13.6435","11.23","7.3561","8.7909","9.5411","6.289","6.8182","6.7604","12.624","7.862","12.2084","5.8403","5.8301","9.6129","12.3079","10.3715","11.7497","9.9373","14.4323","12.645","7.8355","5.8371","5.5581","7.5842","6.5978","5.4542","5.6601","8.9676","9.5305","6.9451","7.6686","8.2075","6.1577","9.9702","10.5918","10.4682","9.4648","7.5255","12.3162","11.5352","10.8248","7.3822","8.4756","6.2847","12.9192","6.801","9.6429","7.5914","9.2928","10.8473","11.0912","10.5857","11.6707","10.1812","12.1689","12.2239","10.1193","8.5292","7.1604","13.3913","12.4584","12.5896","9.2074","7.3738","9.1861","5.7321","7.2144","11.0792","8.2169","11.0352","10.4754","9.8095","10.7012","14.0124","6.6509","6.2631","9.4342","12.2131","9.6842","13.3185","12.1608","10.2094","8.9472","10.2658","13.6615","9.2059","9.5944","9.0343","9.2779","8.4386","7.9879","8.943","9.8543","13.2399","9.2196","8.3075","10.678","11.1059","8.1149","10.1753","11.3257","9.8699","8.6997","6.0583","9.2635","9.8518","10.0683","10.1967","10.641","12.006","10.3351","10.948","11.9971","12.7417","9.3245","6.3785","8.1966","14.0746","10.0377","7.1084","7.8402","10.8551","14.0477","7.7364"
"ASTHMA.GSM999897","11.1087","9.7506","10.2998","5.6129","10.0234","7.7514","11.3514","8.3685","13.3254","9.538","11.4692","6.668","8.0085","8.1821","8.5802","13.3101","7.619","6.9926","5.9304","5.8552","7.8397","6.1541","10.1985","9.0402","10.0532","5.4651","9.122","5.8301","6.9193","6.8695","9.1465","8.5484","8.6138","6.2173","8.9254","7.8569","14.2403","11.9958","6.1497","15.0222","9.4924","10.1945","6.2666","9.0372","11.3526","8.5052","7.1234","9.7035","9.2153","8.8917","10.2843","11.2994","14.1219","9.9386","6.3665","5.9985","6.321","10.3865","7.5698","5.4911","6.1692","10.0508","7.2093","6.8506","13.3681","9.3478","7.6461","8.9076","12.253","6.1916","9.546","6.8735","7.0107","9.172","8.9317","7.0677","6.2048","7.6162","6.3262","12.2105","9.1171","6.205","11.3174","7.2221","5.7069","7.5676","7.2789","10.0786","11.1132","10.4586","13.639","10.9085","6.1637","8.8251","10.087","6.5882","6.4905","6.4865","12.0713","7.5188","11.7119","6.0731","5.4514","9.456","9.8175","11.6763","11.4371","8.6862","13.2869","10.8219","6.8797","5.6243","5.5639","7.3009","6.3166","5.4719","5.5143","8.4967","9.6237","6.4825","7.6936","8.3017","5.9255","8.652","9.1382","9.5821","9.1615","5.9528","10.7564","9.3881","10.9908","7.0323","7.3929","6.831","13.1284","6.6525","7.6055","8.5498","12.134","10.5304","12.1011","11.0859","10.7552","9.6065","11.308","11.9974","9.2051","7.7775","6.6458","13.306","12.481","10.5747","7.9108","6.1876","7.9144","5.6485","6.5321","11.6001","6.9192","11.7052","8.1705","8.6099","10.2718","13.5813","5.9728","7.0577","10.5392","12.2284","9.2228","13.1456","10.7381","9.8675","7.5194","10.623","13.8548","6.3836","9.1946","7.0889","8.0742","8.1532","6.8742","8.1033","8.8459","12.4543","7.274","7.712","9.9033","9.6768","6.161","10.0784","10.4129","9.8745","9.9668","6.1164","8.0777","8.9009","9.2091","9.2594","10.6809","13.1454","11.05","10.8468","12.5297","12.8467","9.5793","5.87","8.5184","14.5138","10.3098","7.2756","7.6113","12.2953","13.8151","7.1172"
"ASTHMA.GSM999901","11.4689","9.1941","10.5606","5.6689","10.4151","7.8752","11.8081","8.0886","13.2141","8.898","11.4394","6.3715","7.6237","8.2211","8.3814","13.2016","7.6405","6.8144","5.8605","6.1261","7.5464","6.0728","10.129","8.9862","9.6799","5.5791","8.4918","6.0413","7.459","6.4465","9.0252","8.4889","8.247","6.1598","9.027","8.09","14.2872","12.1139","6.1363","15.1271","9.7744","9.7833","6.0783","9.0588","11.502","8.7856","7.5922","10.2034","8.3909","9.0918","10.5188","11.1799","13.8264","10.1099","7.3898","6.1894","6.0145","10.1794","6.8449","6.3127","5.7864","9.6961","6.5024","6.8179","13.3568","8.9652","7.514","8.8221","11.6005","6.0589","9.0605","7.2664","6.8333","8.2897","8.7256","7.2282","5.5535","7.0277","6.3364","12.6029","9.2061","6.0222","11.2208","7.4337","6.0204","7.3312","6.853","9.6656","10.9875","10.4829","13.5363","10.8759","6.2544","8.7913","9.2978","6.2722","6.6463","6.1414","11.6688","7.5469","11.9452","6.1412","5.5106","9.3938","9.9734","11.5338","11.5048","8.692","13.8632","11.0678","6.7179","5.6638","5.4984","6.4641","11.1152","8.2898","10.0749","8.4833","9.1408","6.3311","7.4501","8.1555","5.8104","7.9916","8.7211","9.4137","8.7976","5.9127","11.0523","9.9579","11.1319","7.304","7.3364","6.961","12.3091","6.3816","7.1242","8.3072","9.7706","10.2992","11.7384","11.3748","10.4559","9.5002","11.0546","11.8694","9.005","7.4041","6.7509","13.0065","12.1718","11.351","7.992","6.0714","8.0234","5.5442","5.8816","11.3466","7.3526","11.191","6.7897","8.3226","9.8307","13.1303","5.7187","5.6997","10.2196","12.1767","9.0325","13.0406","11.5437","9.6821","7.2012","10.4833","13.8879","6.6274","7.8308","6.4316","7.8341","7.9606","6.5162","7.3339","7.6953","12.486","7.5237","7.6071","9.9412","10.0848","6.1202","10.035","10.3037","9.5772","10.243","5.9789","8.9931","8.4998","8.9546","9.1934","10.7988","12.3718","10.1069","11.4541","12.4456","12.7114","9.189","5.9709","8.5668","14.6902","9.6467","6.879","8.1039","12.2047","13.8428","6.9835"
"ASTHMA.GSM999902","11.4908","9.8268","10.1092","5.7744","10.8387","7.2377","11.5404","8.9843","12.5825","9.5972","11.211","6.4408","8.2137","8.9695","8.7058","13.6064","7.1847","6.9235","5.8873","5.9006","7.1812","6.2532","9.6834","9.0125","10.3658","5.6054","9.6212","6.1076","7.0741","6.7269","9.5129","8.1759","8.1689","6.5495","8.9606","8.5999","14.0421","13.8025","7.3594","15.2385","8.8734","11.4704","6.7482","9.7313","12.0197","8.5454","8.5931","10.1616","9.3574","9.013","11.8114","11.7669","14.3897","11.1112","6.2525","6.0619","6.1449","10.5181","7.6253","6.4447","5.8428","9.7771","6.5497","6.8404","12.5842","8.968","7.2964","9.0041","12.0762","6.7056","9.8958","6.8478","7.1125","9.18","9.3486","6.5457","5.7214","7.9721","6.2195","13.1699","9.0125","6.245","10.8544","7.5743","5.6728","7.2497","6.8737","10.4577","11.2223","10.8525","13.9748","10.7832","5.8785","9.0417","9.6595","7.213","6.1683","6.131","11.971","8.0778","12.0633","6.0747","5.4737","9.6214","11.8997","11.514","11.451","9.0733","14.6373","11.7891","6.8497","5.784","5.5435","6.5098","9.8815","6.9683","8.7687","8.3301","9.9021","6.8182","7.376","8.3958","5.8965","8.4913","9.222","9.5565","8.859","6.0861","11.5024","8.8139","11.0552","7.162","8.0691","7.6787","12.8102","6.5077","8.8903","7.691","7.7435","10.7168","12.0999","11.522","10.4611","9.9013","11.4432","11.5893","10.1801","7.3225","6.7725","13.3942","11.5572","11.5291","7.7874","6.2286","9.1809","5.6621","6.7453","11.1228","7.1115","11.5031","8.7971","8.5108","10.226","13.7287","5.8763","5.9262","10.2218","11.7815","9.2629","12.5299","13.2583","10.1691","7.3878","10.7055","13.5215","7.5296","10.394","7.0559","8.5501","8.4581","7.8876","8.093","8.5974","12.8475","7.4714","7.3393","10.26","11.103","7.6605","10.3865","10.7851","9.7408","10.1234","6.9853","8.7651","9.4191","9.3567","9.693","11.1875","11.4803","10.0908","11.1352","12.3041","12.3249","9.5676","6.1921","8.3308","14.3154","9.7615","7.6438","8.8474","12.0348","13.7472","7.7095"
"ASTHMA.GSM999903","10.9842","10.9447","10.5122","5.6921","10.5128","7.2137","11.4229","8.3494","13.0774","9.6384","11.5014","6.6061","8.3107","9.303","8.7074","13.1773","7.1882","6.9855","5.8021","6.1692","7.8972","6.0482","10.4884","8.9225","10.0471","5.6122","8.9474","5.9299","7.3281","6.3898","9.1079","8.9941","8.8024","6.1594","9.5899","8.7725","14.5022","12.533","6.2199","15.0078","9.5398","9.6547","6.4543","9.5023","12.0629","10.4226","7.1324","10.1544","9.6563","8.6337","10.3119","11.8282","14.1544","10.5509","6.2714","5.9812","6.1542","9.7417","7.9079","5.2057","6.092","9.5634","6.5642","7.2397","13.6015","9.1353","6.693","9.071","11.7035","6.4309","9.2167","7.2202","7.3007","9.5217","9.5315","7.2091","5.8361","8.0485","6.2346","12.0892","8.6728","6.3309","10.4104","7.7216","5.6769","8.0387","7.0308","10.0552","11.0998","10.6963","13.6467","11.2543","5.9225","8.6929","10.4638","6.4402","6.6435","6.4911","11.4328","7.6188","12.1966","5.8897","5.476","9.4364","11.0012","11.3271","11.3612","9.3685","14.2138","11.4407","7.312","5.7329","5.4467","6.8571","6.3348","5.4984","5.4133","8.2756","9.132","7.0778","7.6762","8.2194","5.8864","9.169","9.1834","10.1052","8.9925","6.4238","11.3257","9.1024","11.1918","7.3261","7.646","6.2032","13.2824","6.9902","8.979","8.4166","12.4019","10.6965","11.7096","11.7147","10.3539","9.9344","11.5675","12.3683","9.4318","8.2533","6.6447","13.2526","12.4529","11.7317","9.1511","6.0043","8.7524","5.6425","6.8003","11.4203","7.1277","11.4713","6.9316","9.5841","10.3674","13.387","6.3203","6.6766","10.5452","11.5268","9.5004","13.0575","11.199","9.6123","9.2798","10.7739","14.1762","7.7647","9.7635","7.4035","8.7569","8.8309","6.4187","8.4305","9.3565","12.7911","8.4324","7.8792","10.1913","10.6965","7.4786","10.3823","10.5188","10.0873","9.8165","6.3534","8.7174","9.1141","9.0523","9.1938","11.0923","12.8851","10.4941","11.0517","12.6563","12.6831","9.6247","6.4596","8.7336","14.1627","10.7071","7.156","8.2165","11.8044","13.9366","8.0322"
"ASTHMA.GSM999907","10.5184","10.3277","10.5264","5.6067","10.6881","7.607","11.5716","8.7115","12.5932","9.3031","11.5332","6.9307","7.8562","8.6813","8.7872","13.3671","7.8372","7.0004","5.8505","6.0556","8.3171","6.5332","10.237","8.9002","10.0799","5.5556","8.3584","6.1941","7.8402","6.5343","9.3574","8.2289","8.6842","6.3407","9.142","8.4662","14.1477","13.4999","6.5932","15.0978","10.3888","10.4125","6.4285","9.5124","11.8711","10.1011","6.9532","11.4984","9.2445","9.2481","11.0179","11.1941","14.2303","10.5066","5.8244","6.099","6.187","10.2526","8.0275","5.7783","5.8806","9.6754","7.2308","6.5759","13.5196","9.0864","7.5365","9.0654","11.5222","6.2256","9.0882","7.1575","7.3312","10.1263","9.2293","7.1055","5.977","7.9001","6.384","12.5281","8.9514","6.3996","11.9065","7.8947","5.6913","7.6984","6.9957","10.224","11.3891","10.5662","13.1433","10.9092","6.2023","9.1844","9.8657","6.4639","6.6728","6.3092","12.7798","7.4616","12.3054","6.3487","5.559","9.5067","11.9663","11.4651","11.0256","9.5879","14.1342","11.8731","6.8949","5.6615","5.4061","7.3932","8.5228","6.3572","7.2919","8.3147","9.2386","6.9756","7.7092","8.1804","6.1384","8.2527","9.0351","10.0222","9.0941","6.2419","11.3461","9.2861","10.9694","7.3857","8.3266","6.4158","13.16","6.914","8.1914","8.2088","12.4407","10.5637","11.3455","11.8329","10.1924","9.5896","11.1217","12.342","9.3499","8.0066","6.888","12.9223","12.6479","12.0013","8.3923","6.2566","8.7233","5.5958","7.5079","11.4012","7.2233","11.177","8.9531","9.0838","10.6745","13.4591","6.0578","6.4552","10.2062","12.0727","9.5796","13.2385","11.9792","9.6348","7.9144","10.6386","13.9342","7.977","10.1005","7.0976","8.1007","8.5335","6.6269","7.9963","8.6514","12.5018","7.731","7.555","10.0505","9.6912","6.8099","10.4006","10.4071","10.159","9.5905","6.175","8.8056","9.6267","9.8371","9.2117","11.0394","12.7005","11.0855","11.1712","12.478","12.1919","8.8876","6.2449","8.1267","14.226","9.7282","7.1261","7.8476","11.6746","13.5751","6.9268"
"ASTHMA.GSM999909","11.5135","10.3275","10.2848","5.7219","9.7336","7.1618","11.3862","8.9667","11.9961","9.8359","11.9374","7.0061","8.4434","8.6131","8.8357","12.8622","6.678","7.0127","5.8645","6.0778","7.5965","6.4213","11.0211","9.3658","9.6849","5.5003","8.1116","5.8276","7.2036","7.1212","10.0653","8.3243","8.1918","5.86","8.1035","8.2085","14.1792","12.9074","7.9859","15.2977","10.6271","10.5965","6.3533","9.8211","11.4771","10.1965","7.1977","11.0524","9.1118","9.3547","11.4505","10.7942","14.4244","10.5428","6.0881","6.1641","6.1293","10.1308","7.9037","6.2583","5.749","9.2528","6.5658","6.205","13.2046","9.1106","7.133","8.3544","11.6899","6.1847","9.7199","8.3245","6.6123","10.0463","9.0984","6.9033","5.8158","7.6606","6.1273","12.4222","8.8905","6.4182","11.9161","7.4013","5.7841","7.9383","7.0927","10.0066","11.1038","10.7783","12.9678","10.6813","6.2125","8.0826","10.1365","6.4533","6.163","6.139","12.8481","7.0644","12.3183","5.9787","5.4878","9.92","12.2479","11.5927","10.8613","10.2005","13.7262","11.6168","6.266","5.8653","5.4212","7.1692","9.8706","7.0456","8.4137","8.3441","9.12","7.0074","7.5623","8.1419","6.0265","9.2642","9.2401","9.5235","8.8339","6.3776","11.649","8.7853","11.7661","7.1635","7.0025","6.474","13.5983","6.9383","8.766","7.7716","12.7733","10.2853","12.1724","12.0438","9.5958","10.3674","12.1659","12.9169","9.6542","7.521","6.8609","12.6704","12.94","12.3017","7.8802","6.0129","8.4418","5.585","8.1575","11.5001","7.9371","11.5647","7.5732","8.7109","10.7567","12.5858","6.5318","6.3388","10.1405","11.6271","9.7025","13.1583","11.588","9.274","8.4896","10.6319","14.1165","7.5976","9.6135","6.9064","9.6475","8.5159","6.4746","8.3282","8.8106","12.3931","7.1966","8.0694","10.0939","10.3779","7.2136","10.0686","10.573","10.1381","9.0805","6.1682","8.9705","9.3151","9.686","8.9836","11.1936","12.6009","10.8189","11.2105","12.4338","12.192","9.7064","6.4656","8.1093","14.1819","9.3454","7.3868","8.4577","11.548","13.8411","7.2943"
